,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,42,4,18,67,8,37,42,40,18,17,63,4
C#,6,1,8,21,8,8,3,2,26,3,37,10
D,36,12,53,28,1,65,20,39,8,26,45,3
D#,38,30,44,15,1,54,5,74,1,1,25,2
E,3,4,3,2,7,9,2,11,4,1,8,79
F,39,1,22,41,11,53,5,33,57,40,47,11
F#,6,1,7,6,2,4,3,10,19,41,20,28
G,21,6,44,48,3,43,9,59,8,12,88,6
G#,23,52,2,4,43,47,20,20,4,14,12,2
A,65,3,23,25,76,14,1,18,1,12,21,1
A#,74,40,105,21,9,20,10,38,15,32,45,2
B,7,1,7,3,2,6,10,3,2,2,23,2
