,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,21,2,2,6,21,44,12,33,9,4,7,17
C#,4,17,4,23,44,1,2,1,8,4,2,25
D,8,10,14,3,18,3,20,8,4,3,3,4
D#,4,4,3,16,35,8,33,11,13,4,1,7
E,17,14,9,38,118,27,37,115,24,106,6,74
F,3,9,5,2,53,35,1,19,27,49,18,16
F#,13,4,4,2,46,1,40,22,2,46,4,57
G,3,4,9,6,23,34,54,44,5,19,8,137
G#,14,8,4,1,18,5,7,2,6,2,22,33
A,41,11,17,7,83,19,6,36,10,45,16,21
A#,33,13,4,1,1,1,4,1,48,4,2,12
B,19,30,25,33,153,25,29,28,19,42,10,67
