,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,145,9,10,84,26,40,20,156,37,21,16,58
C#,27,30,3,14,4,17,5,26,33,10,27,42
D,28,10,112,18,36,16,14,58,38,10,21,39
D#,114,12,48,115,12,6,10,62,27,18,74,20
E,15,10,62,6,37,12,4,16,17,14,6,64
F,45,29,23,42,5,85,2,33,19,6,13,29
F#,52,36,4,12,18,3,2,18,15,8,6,31
G,136,48,35,117,33,62,15,241,22,10,32,31
G#,16,30,51,32,8,31,3,34,68,5,8,10
A,9,10,6,20,21,14,30,8,2,8,2,8
A#,15,6,8,49,9,15,12,65,21,1,71,6
B,20,2,38,10,54,44,6,64,12,13,2,28
