,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,17,1,4,2,12,12,19,2,14,7,43,38
C#,25,52,4,6,5,4,1,2,2,8,4,3
D,23,16,6,2,9,22,7,4,1,2,54,4
D#,34,1,51,26,23,16,12,123,3,11,12,23
E,5,3,15,17,42,2,28,20,25,12,5,27
F,2,9,6,30,4,21,8,8,12,26,13,2
F#,2,2,11,4,22,8,26,18,6,24,19,15
G,12,12,2,32,4,31,12,10,2,10,1,17
G#,2,20,6,4,7,2,8,1,6,6,1,43
A,10,1,4,9,7,4,11,4,4,10,10,41
A#,4,2,228,19,2,7,9,43,10,56,5,30
B,7,8,16,33,69,2,25,8,28,29,19,91
