,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,20,2,4,3,1,10,4,2,2,3,13
C#,5,64,23,48,17,20,42,7,29,2,34,52
D,1,27,10,23,13,3,28,11,3,4,8,1
D#,2,60,14,13,23,11,15,2,7,22,14,19
E,2,6,10,22,14,6,29,36,4,3,20,32
F,5,40,6,17,10,14,31,2,6,4,11,14
F#,6,54,17,23,28,24,50,38,21,5,35,41
G,12,2,12,4,25,50,14,34,5,29,8,47
G#,2,23,10,7,10,16,13,3,23,8,24,19
A,2,1,4,2,6,5,5,27,3,11,6,26
A#,1,10,6,6,5,19,46,4,32,5,11,53
B,26,36,14,33,30,41,58,24,23,7,24,36
