,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,33,15,84,45,40,52,5,31,12,86,58,10
C#,26,56,82,10,262,37,8,44,9,115,15,91
D,47,123,57,33,102,100,225,30,10,83,88,68
D#,37,28,18,4,16,32,26,30,8,12,9,10
E,64,133,130,22,76,12,94,106,63,160,21,82
F,57,16,72,34,33,46,5,69,55,124,21,7
F#,24,7,102,27,93,3,14,38,37,174,14,37
G,16,20,46,31,88,42,52,17,10,174,60,12
G#,23,37,33,5,36,13,26,9,14,45,15,54
A,60,198,160,6,155,136,96,125,33,132,61,63
A#,69,55,110,4,4,37,13,20,13,37,88,12
B,15,68,71,9,58,29,6,49,46,83,12,20
