,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,21,22,21,3,14,18,4,15,15,2,23,12
C#,11,4,72,2,19,18,26,1,11,47,2,2
D,17,60,34,46,2,15,12,1,4,2,21,2
D#,15,7,27,77,2,23,4,25,18,2,33,2
E,3,1,3,5,6,6,2,1,68,55,3,94
F,7,4,23,24,6,154,1,21,9,7,23,1
F#,43,8,61,7,5,4,24,1,69,8,9,4
G,4,2,2,19,2,13,4,13,22,1,42,10
G#,18,4,1,10,7,9,4,32,20,12,18,4
A,2,4,32,52,1,6,134,14,5,6,13,4
A#,11,6,27,55,3,28,9,30,9,12,135,3
B,9,11,5,5,132,23,8,2,6,107,6,38
