,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,2,23,4,3,2,2,35,2,2,22,1
C#,6,13,1,4,26,3,2,10,2,1,5,2
D,14,1,18,25,2,10,12,11,2,10,19,1
D#,2,6,27,10,15,28,10,2,2,4,16,8
E,8,15,1,18,2,6,7,5,15,3,6,2
F,12,2,1,24,8,4,2,4,7,10,30,1
F#,14,5,2,2,2,2,2,1,25,2,8,5
G,15,8,12,4,3,24,7,18,9,13,12,1
G#,16,38,1,4,12,5,2,5,4,10,2,4
A,9,2,1,6,2,4,2,21,5,9,10,1
A#,11,2,36,14,10,16,2,10,2,19,10,2
B,3,2,5,6,6,2,4,7,6,13,7,1
