,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,117,4,37,71,24,21,5,26,2,3,5,14
C#,2,58,43,8,64,30,73,83,32,73,47,35
D,23,24,201,4,57,122,210,182,27,115,51,102
D#,3,14,5,12,5,59,31,15,7,8,26,12
E,13,22,43,11,88,12,39,110,35,71,15,28
F,57,31,22,8,2,64,14,18,8,46,112,11
F#,14,69,81,18,29,6,100,36,22,167,51,52
G,47,25,103,3,30,13,25,91,4,154,74,99
G#,4,25,52,7,10,2,16,3,6,27,6,14
A,41,171,202,5,100,10,49,41,13,204,20,60
A#,8,44,172,29,11,45,37,32,9,8,81,21
B,8,65,158,25,57,9,37,33,2,40,14,130
