,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,63,1,20,6,28,62,4,63,15,69,30,8
C#,2,9,2,1,10,5,1,14,15,11,17,5
D,45,6,33,2,16,36,4,21,4,37,21,12
D#,7,3,3,1,1,5,4,2,1,5,1,5
E,17,16,28,3,27,27,2,37,3,28,13,6
F,58,4,48,9,23,73,1,47,8,50,22,5
F#,1,6,5,2,4,1,6,4,1,10,1,1
G,49,4,39,2,35,61,5,40,4,64,33,8
G#,14,8,3,1,4,8,3,1,2,5,1,2
A,74,19,36,2,38,46,9,64,1,41,21,10
A#,32,6,17,8,15,16,3,36,1,28,32,5
B,6,2,3,4,3,8,4,15,4,12,6,7
