,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,28,25,10,2,4,3,1,15,20,5,7,28
C#,17,184,145,13,91,2,37,2,11,52,6,158
D,13,166,57,3,89,1,28,8,9,11,4,26
D#,21,14,12,25,50,1,5,15,5,10,3,3
E,12,75,93,40,308,11,94,13,39,99,2,22
F,4,8,4,1,16,12,42,3,13,2,4,11
F#,2,15,33,10,109,50,150,39,82,28,1,38
G,4,3,2,24,8,3,57,10,5,25,14,4
G#,1,20,12,2,36,15,100,7,111,130,11,18
A,6,70,31,4,51,3,26,29,151,223,3,119
A#,2,11,2,1,4,5,2,2,3,9,6,52
B,23,126,26,12,46,6,13,8,34,132,48,144
