,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,7,1,7,3,7,6,3,4,9,2,43
C#,1,5,27,2,11,2,3,3,1,5,3,30
D,3,28,4,2,3,3,6,2,1,10,1,11
D#,1,9,5,5,10,1,19,1,1,3,2,8
E,27,20,7,10,45,2,11,24,8,2,2,31
F,3,2,3,1,3,1,8,3,1,1,15,3
F#,11,8,8,11,40,3,28,8,31,15,3,20
G,4,6,4,10,34,2,15,10,1,4,3,14
G#,7,30,2,19,9,1,14,1,1,2,1,10
A,12,4,5,1,6,1,18,4,4,8,1,8
A#,1,3,2,1,2,7,3,4,2,1,1,16
B,6,16,5,14,24,2,30,41,20,17,17,104
