,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,9,15,6,2,7,6,1,24,17,3,1
C#,10,17,1,28,17,15,4,18,59,4,11,3
D,1,10,20,1,1,1,7,3,25,6,16,1
D#,9,16,2,25,14,8,10,33,56,1,2,10
E,1,12,5,14,7,1,1,1,27,4,2,8
F,7,22,2,2,2,27,12,1,17,17,4,2
F#,2,17,8,4,3,10,2,1,20,25,2,13
G,7,4,8,1,1,1,1,1,2,1,18,1
G#,26,62,1,61,20,15,19,1,478,2,22,10
A,1,2,1,1,6,29,15,2,2,1,1,7
A#,1,7,6,3,5,7,4,45,20,10,2,4
B,1,2,13,5,5,2,1,3,13,3,4,82
