,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,1,14,1,4,12,8,14,14,8,1,21
C#,25,10,4,20,20,4,21,1,9,4,6,16
D,10,12,12,2,3,22,10,16,1,17,54,5
D#,1,4,51,4,42,16,58,3,4,10,12,17
E,5,3,11,44,21,1,45,39,53,17,4,41
F,2,9,6,30,1,21,8,2,3,26,13,2
F#,2,2,10,14,70,3,22,14,10,70,18,54
G,4,2,2,32,18,1,53,14,2,13,2,70
G#,2,13,6,4,7,2,22,1,14,25,4,46
A,31,24,15,14,10,7,8,39,27,34,5,36
A#,4,11,228,19,2,7,9,9,10,56,2,22
B,14,26,17,44,87,2,42,28,11,52,7,83
