,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,32,11,34,3,25,20,23,25,4,36,12
C#,26,8,12,23,8,46,2,32,55,5,36,18
D,12,6,6,5,18,3,2,1,15,12,20,27
D#,33,34,11,23,3,18,14,12,21,3,4,4
E,9,7,1,12,23,15,7,2,3,6,14,18
F,27,61,1,22,6,19,19,22,28,16,20,1
F#,12,3,2,16,12,8,4,3,36,2,4,39
G,10,23,14,12,8,17,5,2,27,2,23,1
G#,45,34,13,33,10,17,37,15,2,3,13,1
A,8,12,1,2,7,4,6,1,9,2,30,13
A#,43,19,3,3,21,55,8,13,11,9,6,1
B,8,4,7,4,10,1,47,3,10,18,6,41
