,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,450,67,64,98,9,61,3,35,60,32,104,136
C#,107,182,68,114,122,59,3,10,51,1,28,4
D,56,69,48,104,16,12,24,60,5,13,27,18
D#,109,141,95,272,49,99,13,41,59,1,74,6
E,16,124,26,21,49,75,10,14,31,40,4,4
F,45,80,25,130,71,108,32,71,51,3,42,11
F#,14,7,24,20,4,46,212,129,23,40,3,2
G,69,12,48,69,9,60,144,259,133,31,39,28
G#,56,24,4,55,6,73,14,174,206,22,49,40
A,10,8,9,2,4,11,15,47,17,51,72,14
A#,65,27,21,68,6,48,7,45,70,80,220,29
B,121,16,20,6,4,17,7,17,48,18,18,147
