,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,3,8,5,2,4,2,5,7,4,1,6
C#,2,7,11,5,14,2,18,3,28,6,7,9
D,13,7,41,1,16,15,54,20,11,15,1,30
D#,1,3,11,27,2,12,8,4,1,2,2,8
E,2,18,2,1,11,3,7,29,39,3,8,7
F,5,4,11,19,1,1,1,33,1,7,17,1
F#,8,4,31,6,4,3,33,9,15,23,19,57
G,2,3,12,2,17,30,12,20,4,9,2,42
G#,3,31,5,16,19,2,8,3,51,15,5,34
A,8,4,22,2,6,11,16,13,10,18,1,3
A#,4,20,7,7,2,9,6,25,6,3,4,4
B,2,14,51,2,16,16,38,25,11,12,2,43
