,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,13,25,1,21,3,8,7,15,11,8,1,1
C#,22,103,18,4,22,14,19,4,122,35,1,12
D,3,23,2,2,2,2,4,50,6,35,1,7
D#,5,8,4,16,4,1,18,3,21,5,3,4
E,4,12,5,6,23,10,2,9,23,3,1,9
F,6,8,3,2,2,14,11,6,22,3,1,1
F#,11,14,5,8,18,3,12,1,26,9,7,3
G,13,3,8,2,1,2,2,4,21,1,1,3
G#,22,128,1,19,16,15,25,14,79,27,5,17
A,9,33,33,1,2,10,9,1,36,27,21,7
A#,2,10,25,2,2,4,2,1,3,16,1,1
B,4,10,2,9,12,1,7,2,7,5,2,19
