,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,37,22,1,11,12,7,1,5,29,6,26,14
C#,37,55,6,34,7,7,3,11,26,2,17,19
D,4,12,27,12,2,2,2,1,8,10,2,9
D#,19,28,11,40,11,14,4,12,54,3,19,3
E,2,7,4,27,56,2,3,2,27,2,2,10
F,5,12,5,25,7,48,15,2,22,6,13,6
F#,1,1,1,6,8,10,7,4,11,4,2,1
G,9,13,1,14,2,10,2,11,13,3,9,3
G#,29,47,6,25,30,35,11,27,90,10,22,28
A,1,19,3,3,2,3,2,5,16,2,2,12
A#,6,13,10,19,4,15,7,7,41,6,15,11
B,5,14,3,3,12,1,4,3,23,15,21,56
