,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,9,6,4,2,4,6,1,5,2,2,6
C#,1,48,10,25,12,20,75,4,17,2,56,53
D,5,7,23,15,12,28,1,1,13,2,15,25
D#,6,32,14,43,2,7,86,17,47,4,47,54
E,1,5,2,16,4,22,20,4,8,1,4,20
F,1,21,24,18,11,15,15,1,35,1,19,2
F#,10,55,2,79,24,29,45,8,20,7,110,59
G,4,2,1,19,4,2,2,3,7,1,15,1
G#,3,30,13,34,11,33,36,2,23,2,27,57
A,1,9,2,1,12,3,7,5,6,1,8,1
A#,2,64,15,54,3,14,103,17,32,4,44,27
B,4,50,22,48,23,3,52,3,62,7,31,53
