,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,12,16,8,6,48,30,3,39,12,7,4,19
C#,16,13,12,2,157,2,21,3,21,61,5,18
D,18,13,30,3,96,13,48,67,3,25,6,40
D#,5,24,2,3,27,5,8,4,3,3,10,1
E,51,87,76,39,52,29,23,69,36,87,3,65
F,20,1,13,5,36,12,3,23,6,26,2,18
F#,3,3,12,6,32,6,8,8,9,54,2,17
G,13,3,33,2,66,30,20,51,8,70,6,23
G#,3,27,6,3,12,17,18,1,21,12,4,19
A,33,110,59,2,76,10,13,44,18,56,2,10
A#,6,4,6,6,2,7,2,6,6,2,10,3
B,9,7,119,3,15,15,3,15,19,30,2,10
