,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,66,15,6,152,2,14,4,1,197,8,16,1
C#,34,59,4,50,99,54,4,21,275,54,125,8
D,5,7,16,2,4,2,26,1,28,22,15,24
D#,208,86,14,71,14,7,53,48,326,8,83,85
E,1,196,2,21,32,22,20,19,72,60,26,38
F,8,110,2,18,11,16,2,1,62,4,10,2
F#,6,24,32,150,36,2,14,2,56,12,4,16
G,4,38,2,52,25,16,2,13,10,8,36,6
G#,134,162,28,276,168,118,158,17,134,14,9,34
A,6,40,18,8,72,4,12,6,22,14,8,4
A#,6,52,2,106,3,6,24,84,24,4,40,6
B,4,6,18,76,34,3,37,3,46,2,4,30
