,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,4,16,40,4,6,13,11,20,5,71,10
C#,31,49,1,37,30,117,33,6,60,19,23,28
D,4,7,4,2,2,12,11,31,1,6,3,8
D#,30,45,7,30,6,33,44,20,69,1,17,29
E,4,25,9,3,12,11,1,12,17,8,6,2
F,13,33,2,54,13,23,11,24,78,16,51,3
F#,5,23,5,42,4,20,26,6,31,33,20,29
G,4,11,1,9,7,1,6,17,8,4,16,3
G#,60,105,1,47,15,29,57,3,84,16,14,22
A,11,34,10,7,8,12,15,2,1,11,13,1
A#,1,76,13,36,1,32,9,7,66,4,29,2
B,2,21,7,25,8,1,24,1,18,6,13,11
