,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,10,1,49,3,4,6,1,1,1,9,41,19
C#,2,1,26,2,5,1,1,1,15,2,1,4
D,60,26,16,14,38,17,2,6,1,9,14,17
D#,1,2,21,5,1,7,1,3,51,6,1,2
E,4,1,48,1,5,41,5,10,1,5,3,2
F,7,2,10,10,54,19,1,40,1,9,6,1
F#,2,41,4,1,5,1,2,16,1,2,1,2
G,4,3,4,2,5,58,18,17,5,44,4,1
G#,1,1,1,43,1,1,1,7,3,14,2,3
A,7,5,16,1,2,8,7,58,16,13,41,18
A#,21,2,7,3,1,2,1,3,3,73,14,1
B,19,4,2,1,3,1,2,3,5,14,2,1
