,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,54,12,46,3,15,8,9,15,4,14,7,56
C#,9,9,15,21,30,5,3,3,6,10,3,57
D,35,16,28,2,70,9,10,2,6,3,2,17
D#,6,27,2,10,73,13,55,1,2,15,116,9
E,28,21,51,72,70,58,72,14,60,32,3,37
F,1,2,14,3,30,4,4,49,8,3,1,7
F#,1,4,2,55,104,8,24,16,34,6,4,36
G,8,4,4,1,43,21,14,192,4,25,1,27
G#,3,30,8,4,3,7,24,5,15,49,6,83
A,3,15,21,9,19,6,42,24,46,19,10,59
A#,4,4,5,3,27,1,2,1,6,13,2,7
B,78,33,8,24,80,2,38,25,33,65,10,14
