,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,15,12,2,49,1,10,3,25,45,10,44,6
C#,28,6,3,20,4,13,78,11,7,6,20,23
D,6,3,8,17,11,13,68,4,6,21,7,91
D#,31,33,15,38,2,13,18,27,48,0,15,4
E,4,8,24,6,3,7,51,3,4,6,1,38
F,9,15,4,22,3,18,5,22,15,0,29,57
F#,2,38,2,25,43,6,45,3,20,7,3,10
G,30,21,3,19,2,24,58,18,24,6,13,4
G#,61,12,8,29,3,15,3,25,37,5,26,19
A,3,9,18,0,15,0,3,12,6,24,6,0
A#,22,6,13,32,1,24,29,20,31,15,30,13
B,6,52,4,52,30,16,4,4,1,2,2,10
