,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,20,14,4,18,2,4,4,3,23,11,31,1
C#,20,15,16,25,8,12,4,2,7,6,5,22
D,8,12,30,4,81,31,3,2,8,26,5,6
D#,32,33,3,22,8,2,4,22,21,8,8,2
E,16,9,20,7,22,16,30,2,6,67,6,60
F,5,27,8,39,2,5,12,9,24,70,4,2
F#,6,3,1,8,12,2,7,10,10,33,4,30
G,2,18,4,10,2,36,2,2,4,4,2,2
G#,34,8,30,17,4,13,4,40,26,9,15,1
A,38,7,56,4,101,3,11,3,1,32,1,15
A#,10,6,1,18,14,5,6,9,42,3,10,24
B,2,12,2,61,30,4,12,4,7,46,1,10
