,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,5,12,7,20,16,6,7,4,13,13,5,11
C#,15,27,12,37,60,4,10,11,31,9,33,34
D,11,13,11,21,19,14,3,4,8,4,8,23
D#,27,38,14,54,39,22,30,19,37,10,18,72
E,16,76,17,51,24,13,18,19,35,7,6,26
F,4,4,23,4,13,13,8,19,11,10,8,9
F#,3,8,7,46,23,4,16,5,25,19,11,9
G,3,20,4,19,21,11,7,7,16,11,9,13
G#,14,23,12,42,48,14,27,16,27,9,18,31
A,12,11,5,6,7,14,24,8,11,6,5,10
A#,6,19,11,23,10,1,18,13,15,9,5,14
B,3,32,17,56,28,10,8,16,52,12,18,32
