,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,9,2,5,14,10,2,18,2,3,12,4,12
C#,7,10,2,10,30,5,20,10,19,10,10,18
D,1,3,6,1,8,6,2,5,6,3,1,11
D#,10,16,2,16,14,2,25,1,19,17,3,31
E,12,27,5,22,52,1,45,9,31,20,21,57
F,8,3,12,1,1,2,2,1,11,1,1,5
F#,11,19,2,31,43,4,30,1,27,19,13,33
G,3,11,1,1,8,1,2,4,1,2,8,7
G#,7,18,3,15,35,10,20,3,37,12,5,49
A,11,7,4,12,25,2,25,3,17,29,1,31
A#,11,11,1,9,13,1,15,4,6,2,9,3
B,7,21,10,24,63,8,31,9,39,37,9,98
