,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,28,42,49,24,24,5,1,15,20,18,7,75
C#,33,40,27,15,47,5,14,2,6,25,9,12
D,45,31,17,12,66,2,14,6,36,12,7,32
D#,21,24,12,45,28,10,6,15,54,1,3,6
E,35,44,66,39,184,42,15,57,59,80,1,12
F,4,4,14,3,48,35,6,21,6,12,4,11
F#,2,3,20,3,30,3,3,3,31,10,2,9
G,18,1,12,24,49,27,4,12,9,4,14,2
G#,13,23,27,39,59,12,29,6,65,47,18,24
A,14,11,12,5,67,23,24,10,32,76,14,44
A#,18,1,12,11,4,5,1,12,3,9,6,27
B,82,13,17,8,30,6,6,2,41,39,18,15
