,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,41,6,10,14,11,17,2,17,23,1,18,5
C#,19,114,14,4,13,40,12,3,22,2,7,6
D,17,2,51,126,13,1,42,1,119,21,160,53
D#,10,7,2,66,5,9,6,6,5,142,5,7
E,15,19,20,1,25,3,4,13,6,10,6,23
F,13,38,2,3,8,18,6,3,21,14,5,9
F#,11,5,12,5,11,35,15,5,2,7,3,33
G,2,2,43,10,2,5,2,33,9,33,11,98
G#,19,28,123,10,1,14,1,7,64,4,16,6
A,2,4,18,5,16,4,2,1,2,10,5,37
A#,12,15,3,7,9,1,9,4,11,6,29,4
B,6,2,124,3,45,3,18,33,9,3,2,14
