,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,83,30,1,1,28,73,4,27,56,1,42,8
C#,25,70,1,9,4,25,3,2,6,11,22,4
D,45,1,3,1,2,7,4,21,2,1,1,1
D#,3,4,1,8,4,2,3,2,3,5,1,1
E,17,6,1,2,13,7,2,14,3,28,2,6
F,74,26,7,1,5,24,4,16,14,50,8,4
F#,1,5,5,3,4,3,16,2,2,10,3,2
G,28,1,39,2,15,10,5,62,18,3,1,1
G#,46,3,2,3,3,21,1,11,32,1,18,5
A,1,19,1,2,38,46,9,64,1,4,4,10
A#,53,21,1,2,1,7,5,4,8,28,16,5
B,1,4,1,4,3,4,2,1,5,12,6,1
